NO,Customer_ID,Response,Sex,Age,Card_type,Shopping,Cashing,ETC,Card_contraction,Card_grade,Job,On_the_job,marriage,questionnaire1,questionnaire2,questionnaire3,questionnaire4,questionnaire5,expiration_date,onlineservice_avg_mon,cashing_avg_mon,food_avg_mon,speciality_avg_mon,general_avg_mon,network_avg_mon,onlineshopping_avg_mon,beauty_avg_mon,amusement_avg_mon,travel_avg_mon,onlineservice_avg_lmon,cashing_avg_lmon,food_avg_lmon,speciality_avg_lmon,general_avg_lmon,network_avg_lmon,onlineshopping_avg_lmon,beauty_avg_lmon,amusement_avg_lmon,travel_avg_lmon,shopping_avg,cashing_avg,ETC_avg,shopping_rec,cashing_rec,ETC_rec,No_records,max_used_date,min_used_date,No_function,No_member_store_use,No_category_use,max_charge,min_charge,avg_charge,charge_avg_per_mon,charge_lmon,charge_Monday,charge_Tuesday,charge_Wednesday,charge_Friday,charge_Thursday,charge_Saturday,charge_Sunday,generation,contraction_year,contraction_mon,contraction_day,contraction_day_JP
350,80038578,no reply,M,17,original,1,0,1,2003/01/06,silver card (classic),student,not working,unmarried,0,0,0,0,0,2019/01/16,,3470,,,,,,,,6320,,4730,,,,,,,,6320,,3470,6320,,4730,6320,4,2012/06/01,2010/02/01,2,2,2,6320,2770,4182,4182,6320,2910,,,6320,2770,,4730,10s,2003,1,2,Monday
351,80038635,no reply,M,41,affiliated card A,1,1,0,2003/01/04,silver card (classic),other,working,unmarried,0,0,0,0,0,2019/01/16,28455,15412,10200,22260,,,,,,18803,32110,19010,10200,41550,,,,,,29360,22326,15412.5,18803.3,32110,19010,29360,12,2012/11/01,2010/02/01,3,6,5,41550,2830,19140,22969,19010,27370,51750,34810,,85480,5480,24800,40s,2003,1,7,Saturday
352,80038936,no reply,F,33,original,1,0,1,2003/01/04,gold card(superior),general payer2,working,unmarried,0,0,0,0,0,2019/01/16,,32618,,16773,9215,,,16100,,33310,,28510,,6970,13040,,,16100,,36250,14141.7,32618,33310,6970,28510,36250,13,2012/07/01,2010/06/01,3,7,5,83550,5390,24196,28596,28510,,55140,18430,36250,114350,16100,74290,30s,2003,1,7,Saturday
353,80039059,reply,F,31,original,0,0,0,2003/02/23,gold card,,not working,married,0,0,0,0,0,2019/02/16,,30470,,35295,,27460,,,,,,16000,,40470,,27460,,,,,32683.3,30470,,40470,16000,,5,2012/10/01,2010/10/01,2,4,3,44940,16000,31798,31798,16000,16000,44940,40470,27460,,,30120,30s,2003,2,1,Sunday
354,80039105,no reply,F,36,affiliated card A,0,1,0,2003/03/15,gold card,general payer2,working,married,0,0,0,0,0,2019/03/16,,59970,64170,,,,,,,,,51650,64170,,,,,,,,64170,59970,,64170,51650,,5,2012/08/01,2010/05/01,2,2,2,145060,17520,60810,60810,51650,,,94820,,,209230,,30s,2003,3,7,Saturday
355,80039167,no reply,F,38,original,0,0,0,2003/01/07,silver card (classic),other,working,married,0,0,0,0,0,2019/01/16,21115,,,19835,,,,,,28665,18270,,,14420,,,,,,3580,20475,,28665,18270,,3580,6,2012/11/01,2010/07/01,2,5,3,53750,3580,23205,23205,3580,,,42230,53750,28830,,14420,30s,2003,1,3,Tuesday
356,80039353,reply,F,27,original,0,0,1,2003/03/13,gold card,,not working,married,0,0,0,0,0,2019/03/16,,18180,,,,,,,4910,14771,,18180,,,,,,,4910,2000,4910,18180,14771.4,4910,18180,2000,12,2012/09/01,2010/05/01,3,3,3,30020,2000,10540,14054,2000,21960,2550,49690,18180,,28980,5130,20s,2003,3,5,Thursday
357,80039414,no reply,M,42,affiliated card A,1,0,1,2003/02/13,silver card,general payer2,working,unmarried,0,0,0,0,0,2019/02/16,,70157,,16602,8770,,,,,86806,,146610,,43330,8770,,,,,44220,18356,70157.5,86806.7,43330,146610,44220,13,2012/10/01,2010/05/01,3,8,4,146610,5660,48679,52735,43330,43330,223950,39400,,97600,214120,14430,40s,2003,2,5,Thursday
358,80039452,no reply,F,41,original,1,0,0,2003/03/12,gold card,,not working,married,0,0,0,0,0,2019/03/16,,,,,,,,,,68080,,,,,,,,,,68080,68080,,,68080,,,1,2010/11/01,2010/11/01,1,1,1,68080,68080,68080,68080,68080,68080,,,,,,,40s,2003,3,4,Wednesday
359,80039485,no reply,F,38,original,1,1,0,2003/03/13,gold card,,not working,married,0,0,0,0,0,2019/03/16,9480,42270,24965,7160,9605,,,,,11910,9480,30680,16320,7160,9250,,,,,11910,16281.7,42270,,7160,30680,,10,2012/10/01,2010/04/01,2,7,6,33610,7160,18223,22778,7160,7160,31350,,30680,42860,,70180,30s,2003,3,5,Thursday
360,80039581,no reply,M,57,affiliated card C,1,0,0,2003/03/23,silver card,,not working,unmarried,0,0,0,0,0,2019/03/16,26530,61033,6690,23016,119050,,,,,,26530,65910,6690,17680,119050,,,,,,33418.8,61033.3,,17680,65910,,11,2012/11/01,2010/06/01,2,8,5,119050,6690,40950,40950,65910,,152180,24370,75350,144240,,54310,50s,2003,3,1,Sunday
361,80039625,no reply,F,14,original,1,0,1,2003/01/27,silver card (classic),student,not working,unmarried,0,0,0,0,0,2019/01/16,,,,3443,,,,,,,,,,2640,,,,,,,3443.33,,,2640,,,3,2011/09/01,2010/10/01,1,3,1,4760,2640,3443,3443,2640,2930,,,4760,2640,,,10s,2003,1,2,Monday
362,80039711,no reply,F,36,affiliated card B,1,0,0,2003/03/09,gold card,general payer2,working,unmarried,0,0,0,0,0,2019/03/16,,17130,70560,74837,,11790,,,9980,11440,,17130,117080,20010,,11790,,,9980,11440,77040,17130,11440,117080,17130,11440,11,2012/07/01,2010/12/01,3,9,6,126800,2250,44619,70115,17130,117890,126800,175770,,41430,11790,17130,30s,2003,3,1,Sunday
363,80039756,no reply,F,37,affiliated card A,1,0,0,2003/03/25,silver card,general payer2,working,married,0,0,0,0,0,2019/03/16,,,4480,19300,50360,,,,,,,,4480,19300,50360,,,,,,24713.3,,,19300,,,3,2012/01/01,2010/10/01,1,3,3,50360,4480,24713,24713,19300,,,,4480,,,69660,30s,2003,3,3,Tuesday
364,80039918,no reply,M,34,affiliated card A,1,0,0,2003/02/22,gold card,part time job,working,married,0,0,0,0,0,2019/02/16,,,18090,9665,16380,,,,,15320,,,18090,14610,16380,,,,,15320,13450,,15320,14610,,15320,5,2012/08/01,2010/03/01,2,5,4,18090,4720,13824,13824,14610,15320,4720,14610,16380,18090,,,30s,2003,2,7,Saturday
365,80040294,no reply,F,22,affiliated card C,1,1,0,2003/02/06,silver card,student,not working,unmarried,0,0,0,0,0,2019/02/16,2150,2850,,,,,,,,,2150,3180,,,,,,,,,2150,2850,,2150,3180,,3,2012/10/01,2011/09/01,2,2,2,3180,2150,2616,2616,3180,3180,,,,2520,,2150,20s,2003,2,5,Thursday
366,80040312,no reply,F,31,original,1,0,0,2003/02/27,gold card,general payer2,working,unmarried,0,0,0,0,0,2019/02/16,,,,16590,,,,,,,,,,16590,,,,,,,16590,,,16590,,,1,2012/04/01,2012/04/01,1,1,1,16590,16590,16590,16590,16590,,,,,,,16590,30s,2003,2,5,Thursday
367,80040373,no reply,F,38,original,1,0,0,2003/02/07,silver card,lawyer,working,unmarried,0,0,0,0,0,2019/02/16,,74965,,26980,35040,,105610,,31470,56120,,13880,,26980,35040,,105610,,31470,56120,51044,74965,,31470,13880,,7,2012/09/01,2010/02/01,2,6,6,136050,13880,57878,57878,13880,241660,,56120,26980,35040,13880,31470,30s,2003,2,6,Friday
368,80040400,no reply,M,40,affiliated card A,1,1,1,2003/02/10,silver card,doctor,working,married,0,0,0,0,0,2019/02/16,,40020,,39300,,,,,,53062,,40020,,62080,,,,,,95520,39300,40020,53062,62080,40020,95520,8,2012/10/01,2010/08/01,3,3,3,95520,16520,47991,47991,95520,95520,98390,,58920,16520,52200,62380,40s,2003,2,2,Monday
369,80040487,reply,M,40,original,1,1,1,2003/03/17,platinum loyal card,sole proprietorship,working,unmarried,1,5,4,4,2,2019/03/16,9950,41996,,60558,86550,,,,,31380,9950,66120,,77620,86550,,,,,55200,57041.4,41996.7,31380,77620,66120,55200,12,2012/11/01,2010/08/01,3,8,5,104610,2420,49003,58804,77620,39240,112170,21140,151700,77620,78900,107270,40s,2003,3,2,Monday
370,80040524,no reply,M,40,original,0,1,0,2003/03/22,silver card,sole proprietorship,working,unmarried,0,0,0,0,0,2019/03/16,,52106,,,,10980,33640,,,20800,,14280,,,,10980,33640,,,4300,24460,52106,37300,4300,14280,37300,9,2012/07/01,2010/06/01,3,5,4,112710,4300,38527,49535,14280,,48920,38990,188130,,,70710,40s,2003,3,7,Saturday
371,80040864,no reply,M,30,affiliated card A,1,0,1,2003/03/16,silver card,other,working,unmarried,0,0,0,0,0,2019/03/16,,14275,10200,32360,23120,,,,,27615,,8670,10200,32360,23120,,,,,28540,23555,14275,26690,28540,8670,26690,9,2012/06/01,2010/03/01,3,6,5,32360,8670,19778,19778,28540,21530,,,51660,69460,,35360,30s,2003,3,1,Sunday
372,80040908,no reply,F,31,affiliated card A,0,0,0,2003/02/25,gold card,part time job,working,unmarried,0,0,0,0,0,2019/02/16,,,2740,44540,,,,,,,,,2740,44540,,,,,,,23640,,,2740,,,2,2011/11/01,2011/01/01,1,2,2,44540,2740,23640,23640,2740,,2740,,,,44540,,30s,2003,2,3,Tuesday
373,80041029,no reply,M,19,affiliated card B,1,1,0,2003/01/13,silver card (classic),student,not working,unmarried,0,0,0,0,0,2019/01/16,,,3790,3010,5830,,,,7990,,,,3790,3010,5830,,,,7990,,5155,,,3010,,,4,2012/11/01,2011/07/01,1,4,4,7990,3010,5155,5155,3010,,,,7990,3010,9620,,10s,2003,1,2,Monday
374,80041129,reply,M,55,affiliated card B,1,1,0,2003/01/19,silver card (classic),doctor,working,married,0,0,0,0,0,2019/01/16,,38856,,41130,138315,9390,,,,,,19880,,41130,179900,9390,,,,,81787.5,38856.7,,9390,19880,,8,2012/08/01,2010/07/01,2,5,4,179900,5820,55465,73953,19880,,103330,19880,179900,96730,43880,,50s,2003,1,1,Sunday
375,80041453,reply,M,32,affiliated card C,0,1,1,2003/03/24,silver card,general payer2,working,unmarried,0,0,0,0,0,2019/03/16,,30896,,38560,62670,16940,,,,13310,,75820,,38560,62670,16940,,,,13310,39390,30896.7,13310,38560,75820,13310,7,2012/08/01,2010/04/01,3,5,5,75820,3210,32024,32024,75820,,58710,89480,,62670,,13310,30s,2003,3,2,Monday
376,80041474,no reply,F,14,affiliated card C,0,1,0,2003/03/12,silver card,student,not working,unmarried,0,0,0,0,0,2019/03/16,,8555,,,,,,,,4670,,3820,,,,,,,,4670,,8555,4670,,3820,4670,4,2012/02/01,2010/06/01,2,2,2,7310,3820,5445,7260,3820,,4670,3820,,,13290,,10s,2003,3,4,Wednesday
377,80041533,no reply,F,49,original,1,0,0,2003/01/14,silver card (classic),lawyer,working,married,0,0,0,0,0,2019/01/16,,64683,,67900,33985,,,,9870,15690,,30870,,107520,2590,,,,9870,15690,38221.7,64683.3,,15690,30870,,9,2012/10/01,2010/03/01,2,6,5,107520,2590,47042,60482,15690,43970,138960,9870,2590,89600,,138390,40s,2003,1,3,Tuesday
378,80041768,no reply,F,27,affiliated card B,0,0,0,2003/03/21,silver card,part time job,working,unmarried,0,0,0,0,0,2019/03/16,10980,6755,,22750,,,,,28080,,10980,4310,,22750,,,,,28080,,20603.3,6755,,22750,4310,,5,2012/09/01,2010/07/01,2,4,4,28080,4310,15064,15064,22750,9200,,,28080,10980,22750,4310,20s,2003,3,6,Friday
379,80042364,no reply,F,37,affiliated card A,1,0,1,2003/02/05,gold card,,not working,married,0,0,0,0,0,2019/02/16,18340,12960,,,,,,14700,,13805,18340,12960,,,,,,14700,,2270,16520,12960,13805,14700,12960,2270,6,2012/08/01,2010/07/01,3,4,4,22070,2270,12268,14722,2270,,14700,2270,12960,25340,,18340,30s,2003,2,4,Wednesday
380,80042520,no reply,F,41,affiliated card B,1,0,0,2003/02/17,silver card,,not working,married,0,0,0,0,0,2019/02/16,,12750,,,,,,,,,,12750,,,,,,,,,,12750,,,12750,,1,2010/07/01,2010/07/01,1,1,1,12750,12750,12750,12750,12750,,,,,12750,,,40s,2003,2,2,Monday
381,80042552,no reply,M,26,original,0,1,0,2003/03/12,silver card,part time job,working,unmarried,0,0,0,0,0,2019/03/16,2150,11225,,,,,,,,7130,2150,11910,,,,,,,,7130,2150,11225,7130,2150,11910,7130,6,2012/03/01,2010/04/01,3,3,3,15680,2150,9030,9030,11910,,9860,,,28640,,15680,20s,2003,3,4,Wednesday
382,80042773,no reply,F,31,affiliated card B,1,0,0,2003/03/05,platinum loyal card,part time job,working,unmarried,0,0,0,0,0,2019/03/16,,3550,,6410,,,,,,,,3550,,6410,,,,,,,6410,3550,,6410,3550,,2,2012/07/01,2010/07/01,2,2,2,6410,3550,4980,4980,3550,,,,,6410,,3550,30s,2003,3,4,Wednesday
383,80042842,no reply,F,43,affiliated card C,1,1,0,2003/01/31,loyal(platinum)card,,not working,married,0,0,0,0,0,2019/01/16,,,,,16820,10780,,39470,14240,25880,,,,,9550,10780,,39470,14240,25880,19626,,25880,39470,,25880,6,2012/07/01,2010/07/01,2,5,5,39470,9550,20668,20668,25880,,14240,,49020,10780,,49970,40s,2003,1,6,Friday
384,80043001,no reply,M,37,original,0,0,0,2003/04/11,gold card,doctor,working,unmarried,0,0,0,0,0,2019/04/16,64426,40895,,38615,,,22540,,24930,34790,86520,28430,,6550,,,22540,,24930,36310,45425.7,40895,34790,86520,28430,36310,13,2012/09/01,2010/06/01,3,9,6,86520,6550,42395,45928,86520,,230830,22540,,39750,86520,171500,30s,2003,4,6,Friday
385,80043043,no reply,F,43,affiliated card A,1,1,0,2003/01/14,loyal(platinum)card,,not working,married,0,0,0,0,0,2019/01/16,,16360,,,,,,,,,,16360,,,,,,,,,,16360,,,16360,,1,2011/11/01,2011/11/01,1,1,1,16360,16360,16360,16360,16360,,16360,,,,,,40s,2003,1,3,Tuesday
386,80043061,reply,F,42,original,1,1,1,2003/02/19,loyal card,doctor,working,unmarried,3,4,2,3,2,2019/02/16,127650,,,20510,,,,,,,127650,,,26740,,,,,,,56223.3,,,26740,,,3,2012/08/01,2010/06/01,1,3,2,127650,14280,56223,56223,26740,,127650,26740,,,14280,,40s,2003,2,4,Wednesday
387,80043156,no reply,F,52,affiliated card C,1,0,0,2003/03/11,silver card,general payer2,working,married,0,0,0,0,0,2019/03/16,67506,20034,,18055,20080,,,,,,38540,12600,,28030,20080,,,,,,43118.3,20034,,38540,12600,,11,2012/11/01,2010/04/01,2,7,4,132640,3400,32625,32625,38540,170640,9480,3400,,95910,,79450,50s,2003,3,3,Tuesday
388,80043203,reply,M,57,original,1,1,0,2003/03/04,platinum loyal card,doctor,working,married,4,3,1,2,4,2019/03/16,,14330,,21125,,,,,,75455,,14330,,29770,,,,,,17450,21125,14330,75455,29770,14330,17450,8,2012/06/01,2010/05/01,3,4,3,174430,5150,44800,59733,31780,,29770,,91980,174430,12480,49740,50s,2003,3,3,Tuesday
389,80043223,no reply,F,38,affiliated card C,1,1,0,2003/04/09,silver card,part time job,working,unmarried,0,0,0,0,0,2019/04/16,,6285,,,3410,,,,,,,9080,,,3410,,,,,,3410,6285,,3410,9080,,3,2012/04/01,2011/08/01,2,2,2,9080,3410,5326,5326,9080,3410,,,,,,12570,30s,2003,4,4,Wednesday
390,80043637,reply,F,35,original,1,0,0,2003/01/18,loyal(platinum)card,,not working,married,4,5,3,5,2,2019/01/16,,25404,,66530,,11460,,,,54585,,53820,,11310,,11460,,,,27990,43127.5,25404,81180,27990,53820,81180,17,2012/10/01,2010/04/01,3,7,4,81180,3330,29866,39056,53820,94470,,11310,114600,162230,30930,94190,30s,2003,1,7,Saturday
391,80043712,no reply,F,41,affiliated card B,1,1,1,2003/01/15,silver card (classic),,not working,married,0,0,0,0,0,2019/01/16,,34850,,7625,52950,,,,,15770,,34850,,8300,52950,,,,,21470,18410,34850,19213.3,5440,34850,21470,10,2012/09/01,2010/02/01,3,6,4,52950,2710,16613,20766,21470,36170,58390,,8300,,56320,6950,40s,2003,1,4,Wednesday
392,80043861,no reply,M,24,affiliated card C,1,1,1,2003/03/16,platinum loyal card,part time job,working,unmarried,0,0,0,0,0,2019/03/16,4230,8150,,,8350,,,,,,4230,8150,,,8350,,,,,,6290,8150,,4230,8150,,3,2012/02/01,2010/05/01,2,3,3,8350,4230,6910,6910,4230,,,4230,8350,,8150,,20s,2003,3,1,Sunday
393,80044017,no reply,F,35,original,1,1,1,2003/01/05,gold card(superior),general payer2,working,married,0,0,0,0,0,2019/01/16,109860,32212,,21113,33176,,,,,34550,109860,32780,,3490,10860,,,,,33260,33607,32212,34550,3490,32780,33260,17,2012/10/01,2010/02/01,3,12,5,109860,2640,33307,43556,36270,174270,36160,,10860,7650,102670,234620,30s,2003,1,1,Sunday
394,80044038,no reply,M,26,affiliated card B,1,0,0,2003/02/08,silver card,general payer2,working,married,0,0,0,0,0,2019/02/16,20710,46195,12510,11180,14730,,,,,20190,20710,37370,12510,8290,14730,,,,,17830,14062,46195,20190,8290,37370,17830,9,2012/08/01,2010/03/01,3,7,6,55020,8290,22564,25385,17830,14070,20710,26120,67530,52100,,22550,20s,2003,2,7,Saturday
395,80044105,no reply,F,34,affiliated card B,0,0,0,2003/03/21,silver card,,not working,married,0,0,0,0,0,2019/03/16,6695,12170,,15775,28280,,,,,,10690,5190,,9160,44570,,,,,,25375,12170,,10690,5190,,10,2012/08/01,2010/05/01,2,7,4,44570,2700,15018,21454,10690,47270,14350,10690,22010,34380,21480,,30s,2003,3,6,Friday
396,80044211,no reply,F,41,affiliated card A,1,1,0,2003/01/14,loyal(platinum)card,lawyer,working,unmarried,0,0,0,0,0,2019/01/16,75490,19220,,24125,,24710,,,,,75490,19220,,5100,,24710,,,,,37112.5,19220,,75490,19220,,5,2012/04/01,2010/03/01,2,5,4,75490,5100,33534,33534,75490,43150,24710,,,5100,19220,75490,40s,2003,1,3,Tuesday
397,80044538,no reply,F,34,original,1,1,0,2003/02/10,silver card,,not working,unmarried,0,0,0,0,0,2019/02/16,,,,10233,,,,,,,,,,17060,,,,,,,10233.3,,,17060,,,3,2012/06/01,2010/08/01,1,3,1,17060,2310,10233,10233,17060,11330,,,17060,,,2310,30s,2003,2,2,Monday
398,80044579,no reply,F,26,affiliated card A,1,0,0,2003/02/25,silver card,part time job,working,married,0,0,0,0,0,2019/02/16,,3800,,,,,,,,,,3800,,,,,,,,,,3800,,,3800,,1,2012/10/01,2012/10/01,1,1,1,3800,3800,3800,3800,3800,3800,,,,,,,20s,2003,2,3,Tuesday
399,80044596,no reply,F,39,affiliated card A,1,1,0,2003/04/03,silver card,,not working,married,0,0,0,0,0,2019/04/16,,45206,,,,,,,,,,88030,,,,,,,,,,45206,,,88030,,5,2012/08/01,2011/03/01,1,1,1,88030,16840,45206,45206,88030,,54390,88030,26700,40070,,16840,30s,2003,4,5,Thursday
400,80044729,no reply,M,38,original,1,0,0,2003/03/27,silver card,sole proprietorship,working,unmarried,0,0,0,0,0,2019/03/16,,10220,,2570,,,,,,88830,,3490,,2570,,,,,,88830,2570,10220,88830,2570,3490,88830,4,2012/10/01,2010/04/01,3,3,3,88830,2570,27960,27960,3490,3490,,,,108350,,,30s,2003,3,5,Thursday
401,80044792,no reply,M,32,affiliated card B,1,1,0,2003/01/11,gold card(superior),doctor,working,unmarried,0,0,0,0,0,2019/01/16,18550,47223,87200,62844,,73010,,,,38555,18550,81800,87200,101980,,73010,,,,16140,98596,47223.3,38555,101980,81800,16140,15,2012/11/01,2010/01/01,3,10,6,129060,9430,52591,65739,101980,206050,56730,40610,285560,199920,,,30s,2003,1,7,Saturday
402,80044826,no reply,F,19,original,1,1,1,2003/02/06,silver card,student,not working,unmarried,0,0,0,0,0,2019/02/16,7930,,,,,4380,,,,2110,7930,,,,,4380,,,,2110,4806.67,,,7930,,,3,2011/07/01,2010/03/01,1,3,3,7930,2110,4806,4806,7930,4380,2110,,7930,,,,10s,2003,2,5,Thursday
403,80044848,reply,F,23,original,0,0,1,2003/03/26,platinum loyal card,,not working,married,3,2,2,4,2,2019/03/16,,26853,,30260,5810,22250,,,,39075,,25090,,30260,5810,22250,,,,11030,19440,26853.3,39075,30260,25090,11030,8,2011/12/01,2010/06/01,3,5,5,67120,5380,27128,31004,41290,,89370,5380,5810,41290,25090,50090,20s,2003,3,4,Wednesday
404,80044886,no reply,M,22,affiliated card B,0,1,0,2003/03/17,platinum loyal card,part time job,working,unmarried,0,0,0,0,0,2019/03/16,11500,8786,,24280,,,,,,,11500,6210,,24280,,,,,,,17890,8786.67,,11500,6210,,5,2012/10/01,2011/03/01,2,3,3,24280,4060,12428,12428,6210,6210,16090,,35780,4060,,,20s,2003,3,2,Monday
405,80044937,no reply,F,31,original,1,1,0,2003/04/09,silver card,general payer2,working,unmarried,0,0,0,0,0,2019/04/16,,,,24706,,,,,,,,,,35110,,,,,,,24706,,,35110,,,5,2012/11/01,2010/08/01,1,4,1,60610,2840,24706,24706,35110,,60610,18520,,41560,,2840,30s,2003,4,4,Wednesday
406,80044953,no reply,M,40,affiliated card B,0,1,0,2003/03/15,gold card,sole proprietorship,working,unmarried,0,0,0,0,0,2019/03/16,64230,74052,47480,40708,43560,,20520,,,81873,64230,70460,47480,6040,43560,,20520,,,119050,42147.8,74052.5,81873.3,20520,70460,119050,18,2012/07/01,2010/05/01,3,11,7,173450,2330,51175,61410,90980,151940,119050,64230,101720,57760,208910,217550,40s,2003,3,7,Saturday
407,80045002,no reply,M,40,affiliated card B,0,1,0,2003/02/15,silver card,general payer2,working,unmarried,0,0,0,0,0,2019/02/16,,14780,,71530,,,,,,,,19600,,71530,,,,,,,71530,14780,,71530,19600,,3,2012/02/01,2010/10/01,2,2,2,71530,9960,33696,33696,19600,9960,,19600,71530,,,,40s,2003,2,7,Saturday
408,80045111,reply,M,26,original,1,1,0,2003/04/09,platinum card,part time job,working,unmarried,3,5,3,2,4,2019/04/16,,3050,,,,,,,,6120,,3050,,,,,,,,6120,,3050,6120,,3050,6120,2,2011/12/01,2010/12/01,2,2,2,6120,3050,4585,4585,6120,,,3050,,6120,,,20s,2003,4,4,Wednesday
409,80045158,reply,F,37,original,0,0,0,2003/03/17,platinum loyal card,general payer2,working,unmarried,2,4,4,5,5,2019/03/16,28380,57090,,8980,3120,,,,,13190,28380,57090,,8980,3120,,,,,13190,20240,57090,13190,31500,57090,13190,5,2011/08/01,2010/09/01,3,5,5,57090,3120,22152,36920,57090,57090,44690,8980,,,,,30s,2003,3,2,Monday
410,80045322,no reply,M,43,original,1,0,0,2003/01/10,silver card (classic),,not working,unmarried,0,0,0,0,0,2019/01/16,,43816,,22440,,24650,65940,,,45920,,56350,,22440,,24650,65940,,,45920,37676.7,43816.7,45920,24650,56350,45920,7,2012/10/01,2010/01/01,3,5,5,65940,22440,41485,48400,56350,81000,,,50920,,136040,22440,40s,2003,1,6,Friday
411,80045344,no reply,M,40,affiliated card C,0,0,1,2003/01/19,gold card(superior),sole proprietorship,working,married,0,0,0,0,0,2019/01/16,,,,,39160,,,,,77878,,,,,39160,,,,,154710,39160,,77878.3,39160,,154710,7,2012/10/01,2010/03/01,2,2,2,166730,13160,72347,72347,154710,334600,54830,,,40890,,76110,40s,2003,1,1,Sunday
412,80045576,no reply,F,47,affiliated card A,1,1,0,2003/02/08,gold card,part time job,working,married,0,0,0,0,0,2019/02/16,35980,,,13200,,,,,,2690,35980,,,13200,,,,,,2690,24590,,2690,13200,,2690,3,2012/07/01,2010/08/01,2,3,3,35980,2690,17290,17290,13200,,,,,,,51870,40s,2003,2,7,Saturday
413,80045692,no reply,F,35,original,1,1,1,2003/01/31,silver card (classic),part time job,working,unmarried,0,0,0,0,0,2019/01/16,,8960,6620,26330,,,,,,6060,,3680,2510,26330,,,,,,6060,13190,8960,6060,2510,3680,6060,8,2012/09/01,2010/06/01,3,5,4,26330,2510,9063,12085,2510,10730,6060,49530,3680,,2510,,30s,2003,1,6,Friday
414,80045753,no reply,M,23,affiliated card A,1,0,0,2003/01/29,silver card (classic),student,not working,unmarried,0,0,0,0,0,2019/01/16,,,,3470,2040,,,,,,,,,2210,2040,,,,,,2993.33,,,2040,,,3,2011/08/01,2010/08/01,1,2,2,4730,2040,2993,2993,2040,2040,,,2210,,,4730,20s,2003,1,4,Wednesday
415,80045778,no reply,M,61,affiliated card C,1,0,0,2003/01/04,silver card (classic),other,working,unmarried,0,0,0,0,0,2019/01/16,,25490,25780,14210,,,,,,,,25490,25780,14210,,,,,,,19995,25490,,14210,25490,,3,2012/04/01,2011/04/01,2,3,3,25780,14210,21826,21826,14210,,,,25780,25490,,14210,60s,2003,1,7,Saturday
416,80045824,no reply,F,38,affiliated card A,1,1,0,2003/01/04,loyal(platinum)card,doctor,working,unmarried,0,0,0,0,0,2019/01/16,,22025,2650,148500,82880,,,,,11350,,30440,2650,148500,82880,,,,,12820,61712.5,22025,10615,12820,30440,11030,8,2012/08/01,2010/12/01,3,6,5,148500,2650,39016,39016,12820,,44050,161320,,11030,82880,12850,30s,2003,1,7,Saturday
417,80045919,no reply,F,27,original,1,1,0,2003/03/22,silver card,,not working,unmarried,0,0,0,0,0,2019/03/16,72770,2100,6230,26930,,23790,,,20560,,72770,2100,6230,16560,,23790,,,20560,,35442,2100,,20560,2100,,7,2012/09/01,2010/09/01,2,7,6,72770,2100,25615,29885,20560,,2100,43530,16560,23790,20560,72770,20s,2003,3,7,Saturday
418,80046249,no reply,F,23,affiliated card A,1,1,0,2003/01/19,silver card (classic),student,not working,unmarried,0,0,0,0,0,2019/01/16,,,,12020,6050,,,,,,,,,12020,6050,,,,,,9035,,,12020,,,3,2011/12/01,2010/12/01,1,3,2,8530,3490,6023,9035,12020,,,6050,,12020,,,20s,2003,1,1,Sunday
419,80046265,no reply,F,39,affiliated card B,0,0,0,2003/03/12,gold card,general payer2,working,unmarried,0,0,0,0,0,2019/03/16,2480,35645,,16086,,,,10950,,67375,2480,20900,,4600,,,,10950,,116310,28576.3,35645,,4600,20900,,11,2012/08/01,2010/08/01,2,8,5,116310,2480,27263,37487,4600,,34380,57470,41440,,,166610,30s,2003,3,4,Wednesday
420,80046317,no reply,F,47,original,1,1,1,2003/03/29,gold card,general payer2,working,unmarried,0,0,0,0,0,2019/03/16,16570,31770,64620,,,,,,,12460,16570,31770,64620,,,,,,,12830,31093.3,31770,12830,16570,31770,12830,5,2012/08/01,2010/12/01,3,5,4,64620,12090,27576,34470,16570,,,81190,,56690,,,40s,2003,3,7,Saturday
421,80046332,no reply,M,43,original,1,1,0,2003/02/03,gold card,general payer2,working,unmarried,0,0,0,0,0,2019/02/16,,,,14390,8420,,,,,183150,,,,14390,8420,,,,,183150,11405,,183150,14390,,183150,3,2012/09/01,2010/08/01,2,3,3,183150,8420,68653,68653,183150,,,14390,,,183150,8420,40s,2003,2,2,Monday
